name	Hs_578T	HCC1187	MDAMB157	MDAMB436	BT549	BT20	BT549.1	CAL120	CAL51	CAL851	DU4475	HBL100	HCC1143	HCC1187.1	HCC1395	HCC1569	HCC1599	HCC1806	HCC1937	HCC1954	HCC3153	HCC38	HCC70	HDQP1	HS578T	JIMT1	MACLS2	MB157	MDAMB157.1	MDAMB231	MDAMB436.1	MDAMB468	MX1	SKBR7	SUM102	SUM1315	SUM149	SUM159	SUM229	SW527	UACC3199	CAL120.1	HCC38.1	HCC1599.1	HCC1395.1	MDAMB468.1	MDAMB231.1	HCC1954.1	JIMT1.1	HDQP1.1	HMC18	BT20.1	HCC1806.1	HCC2157	HCC1500	HCC1143.1	CAL51.1	CAL851.1	HCC1569.1	HCC70.1	DU4475.1	HCC1937.1
ENSG00000141738|GRB7|protein_coding	0.0939382	9.276869999999999	0.122741	0.04616819999999999	0.774302	21.6697	0.25593899999999997	4.92659	14.7051	37.9899	33.7055	0.556214	32.9291	14.3759	1.3653600000000001	185.195	54.105	14.4751	42.2737	1315.05	47.1838	14.2823	22.5409	55.6233	0.431935	281.339	21.9708	19.7798	1.0014399999999999	3.93024	0.11090699999999999	29.9895	27.7092	16.2748	12.8325	1.3181399999999999	7.46698	0.146647	9.01857	24.0168	10.1558	1.9875599999999998	29.0906	36.4929	2.91439	17.1182	1.69108	1497.21	171.52	15.0071	0.149073	15.8342	13.1679	16.2763	9.43562	18.484	21.138	13.4676	187.479	22.0054	33.5019	29.0794
ENSG00000142227|EMP3|protein_coding	176.00599999999997	1.12845	61.2144	118.48200000000001	193.46	1.1992200000000002	303.78	212.66099999999997	82.7212	21.6722	1.7842099999999999	174.28099999999998	37.065	0.83765	220.016	11.2942	1.62059	16.7154	9.067689999999999	1.206	2.43095	83.3547	3.3287400000000003	9.886000000000001	262.507	32.8662	15.9331	1.98065	164.71	320.447	106.713	4.30687	18.9034	186.85	7.16962	289.195	73.0474	186.372	43.6164	47.6738	5.08441	156.392	19.5621	1.9125299999999998	136.835	1.55447	333.87699999999995	1.59079	55.0657	5.8747	1.1598700000000002	1.68298	3.42214	0.854511	3.1079	11.652000000000001	41.7665	18.5999	4.22856	2.5837	2.4006	22.0191
ENSG00000142273|CBLC|protein_coding	0.0596622	27.1773	0.024804	0.0256571	0.0717173	43.6018	0.0	0.360048	1.28247	37.8281	4.03419	0.0	42.9137	22.3601	0.0243783	16.1574	20.4199	38.1275	52.0043	21.4391	25.8901	31.4115	44.0146	43.8401	0.11638299999999999	19.6027	43.9873	12.4744	0.016675099999999998	0.215719	0.123269	58.6698	11.6825	0.142152	14.4904	0.0	17.8929	0.0	10.469000000000001	5.2990900000000005	1.0274299999999998	0.54562	42.3752	28.2231	0.136103	50.1873	0.220317	20.1914	26.9619	30.4	NA	58.0686	14.8668	18.9633	46.7548	57.849	1.65585	29.9157	12.4536	48.6636	11.2911	27.2703
ENSG00000142675|CNKSR1|protein_coding	0.530101	5.997269999999999	0.944506	0.110225	0.143548	13.0441	0.0888791	5.19112	6.619460000000001	19.1394	10.7206	0.165992	23.7472	6.2218599999999995	1.04255	7.0477	13.947000000000001	17.5061	17.1162	12.5044	10.6292	12.2124	22.4288	19.2849	0.261358	16.0073	7.84273	11.6297	1.05177	5.47621	0.173315	26.9825	11.0651	4.3859	12.6913	1.06734	14.1631	1.56695	9.04214	6.6514	13.4369	3.9708	15.9414	17.2108	5.16667	25.9421	4.9207	13.3902	15.8798	11.3449	0.36669	14.0642	13.8693	16.4441	11.2879	22.3646	14.0047	7.32596	7.83321	27.3894	15.208	20.1372
ENSG00000142910|TINAGL1|protein_coding	0.491787	138.433	5.1658	0.20566700000000002	0.363371	65.0091	NA	10.2104	1.94849	144.94	16.872	25.7012	81.9182	47.489	7.98993	48.4799	8.111260000000001	148.65200000000002	248.832	127.87799999999999	96.1325	30.2809	94.3307	74.1276	0.176024	109.685	11.4202	244.735	2.36062	77.1834	0.805415	91.0393	19.7536	0.892242	32.1894	0.0170449	91.1988	8.8747	50.5303	34.0557	46.6853	13.7229	62.7483	9.1636	29.4981	105.765	105.314	114.29799999999999	128.128	39.4392	0.178202	60.5136	51.831	29.9969	0.432649	39.4624	1.3958899999999999	90.6488	21.6424	110.486	25.6933	138.887
ENSG00000143036|SLC44A3|protein_coding	1.61779	8.268469999999999	4.39656	1.82351	0.9006930000000001	30.8597	0.909388	3.64828	47.2045	21.5362	21.5277	3.33061	12.4491	17.1632	16.3033	20.6852	14.7835	11.4686	29.3807	27.4901	30.3902	22.3765	44.9878	57.1574	3.38836	10.6599	7.440189999999999	4.05829	6.948989999999999	1.4367	1.64665	47.3995	18.6096	10.0828	7.10266	7.5914600000000005	12.102	0.200408	7.44641	8.13688	17.4053	1.8156599999999998	7.09341	9.53669	8.56982	27.2194	0.644571	24.9074	7.0074	20.3138	0.120859	17.1654	4.80818	4.91173	3.40041	5.01431	26.413	9.22873	5.27177	33.9794	17.9702	15.7123
ENSG00000143067|ZNF697|protein_coding	12.4182	1.7728700000000002	12.6913	27.1115	2.37558	4.41999	2.85132	12.1049	9.39453	9.1696	43.394	9.34328	3.51614	1.8657299999999999	10.1827	4.24383	6.19782	7.4228	2.43241	3.4315	2.69505	2.97227	5.06827	2.2155299999999998	9.65142	1.67019	3.6497900000000003	39.41	13.071	22.8725	59.6475	7.9168	3.52786	4.09644	4.77649	19.1416	9.04917	48.1563	12.3857	10.0389	10.4114	4.701980000000001	4.82731	4.38374	6.3606300000000005	4.34941	9.99352	3.15707	0.80072	0.792434	1.88854	4.4599400000000005	1.29596	1.98395	1.33311	2.99315	6.963710000000001	2.74468	3.8974	6.0904	15.7444	0.367358
ENSG00000143217|NECTIN4|protein_coding	0.147954	95.5219	8.95819	0.636263	0.113177	26.4567	0.136812	0.554662	0.847657	43.7467	1.96395	4.7560400000000005	30.1045	73.1305	0.0769425	0.7896	288.672	14.5363	49.8572	36.5205	22.6906	11.308	85.2665	17.4051	0.157426	10.9584	28.8396	0.326586	7.680210000000001	0.0162108	0.600266	74.0382	9.65178	6.986269999999999	70.48899999999999	0.228661	4.6346099999999995	1.2945799999999998	2.14857	0.30664600000000003	10.2667	0.08400410000000001	39.3779	170.90099999999998	0.38661	82.4044	0.15521500000000002	36.6338	9.33502	9.20357	0.141112	19.0028	6.3218	76.9096	22.7405	23.7787	0.605846	15.4049	0.45041400000000004	92.2615	1.42086	32.2138
ENSG00000143320|CRABP2|protein_coding	3.3828699999999996	1553.48	6.92518	16.868	16.6903	236.65599999999998	6.96898	22.7837	45.6048	511.061	132.058	33.7772	415.76300000000003	1935.72	9.220880000000001	202.956	1653.23	44.1354	2348.24	1873.14	97.6489	708.8839999999999	1207.38	183.859	9.06315	30.2032	258.465	75.4768	7.93491	19.9727	17.0931	2007.58	10.7447	4.9482800000000005	7.51425	3.15455	8.46261	1.25983	1.79643	130.167	86.9351	17.9757	269.278	1097.81	20.7286	1684.25	11.0096	1149.76	32.1079	125.65	1.53274	186.727	14.685	420.337	1280.57	251.93900000000002	16.4629	205.933	29.7785	1672.94	102.82600000000001	1655.41
ENSG00000143341|HMCN1|protein_coding	48.1047	0.278064	24.6663	0.290014	1.7538799999999999	0.0517669	1.9953599999999998	4.17943	0.8236559999999999	8.42549	0.5167729999999999	13.3322	0.8049609999999999	0.0080353	38.1835	0.5898220000000001	0.23408400000000001	0.329502	0.0667002	0.0820936	0.6362479999999999	14.257	0.0142504	5.7363	74.199	0.00752146	1.10166	13.9009	21.897	0.30556	0.08381160000000001	2.00895	0.0594539	0.38358000000000003	0.0859698	20.3316	0.259766	0.18754200000000001	0.08999750000000001	4.24833	18.1365	0.39472199999999996	59.4908	0.11271400000000001	7.991739999999999	0.294664	0.152135	0.0962791	0.0081984	0.36993400000000004	0.603163	0.0377491	0.506818	0.053505899999999995	0.018530200000000004	3.73757	0.91704	0.12891	0.13489600000000002	0.0480912	0.275392	0.0440005
ENSG00000143365|RORC|protein_coding	NA	0.44752200000000003	0.00961668	0.21552800000000003	0.0231711	0.8396600000000001	0.019607	0.0697964	0.0150673	2.2726	0.196455	0.279632	2.11563	7.36786	0.11972000000000001	0.324113	34.5317	0.06430570000000001	2.57302	5.6753599999999995	1.6931200000000002	0.893956	27.5564	2.56121	0.03760209999999999	0.0228747	0.8330280000000001	0.0208018	0.0387903	0.35312899999999997	0.08921219999999999	2.79045	5.51483	1.66258	0.535984	0.014564500000000001	0.820938	0.0324069	0.920644	0.0878928	0.40193	0.21325999999999998	0.237905	8.15784	0.0773928	1.91651	0.163718	5.69255	0.00623334	1.72163	0.00951683	1.07006	0.00716911	4.2209900000000005	1.50355	1.3664399999999999	0.0280649	0.318714	0.398777	12.8426	0.0863439	0.409642
ENSG00000143375|CGN|protein_coding	0.480573	44.7226	1.77299	2.06053	2.0240099999999996	32.7692	3.0144	9.27331	5.39464	47.4591	0.613969	4.27879	28.5351	12.1511	0.296729	44.8655	90.9642	12.0834	8.67527	35.4461	24.7595	37.7633	44.4398	43.9146	0.562473	8.73119	23.6251	9.19409	4.385680000000001	1.65608	2.59483	28.7559	27.8402	1.82355	11.7994	1.84915	6.62755	0.0119694	3.72203	5.39696	58.0618	7.05092	43.6897	76.8706	1.02645	28.343000000000004	0.939896	36.3091	5.53695	18.7422	4.91662	57.7136	5.68524	14.9253	17.684	18.4961	4.6451199999999995	13.8915	33.6244	53.8128	0.8690260000000001	8.63419
ENSG00000143515|ATP8B2|protein_coding	44.0613	2.03436	25.6552	42.9069	21.573	0.391638	38.3841	12.3571	50.2413	0.255838	20.6534	58.9954	12.6796	2.28703	56.8553	13.7568	14.6495	13.5193	1.9036099999999998	0.265296	16.8851	28.7273	0.0349654	14.534	69.7931	0.235301	21.3883	10.9311	35.0754	8.854389999999999	77.8979	0.170653	17.1189	14.8735	0.500981	58.4821	1.8758299999999999	24.4801	1.7766099999999998	3.36827	34.755	5.69172	12.2447	1.00435	37.6426	0.669313	2.83985	0.70523	0.211218	2.86904	36.9219	0.978656	2.92572	4.17724	6.912730000000001	11.7828	30.9861	0.0648525	3.16405	0.0652759	10.6675	1.8133099999999998
ENSG00000143578|CREB3L4|protein_coding	2.27814	13.6817	12.4305	10.285	5.306369999999999	29.052	6.555910000000001	8.70875	12.6663	52.5517	62.4303	24.0048	34.2892	16.0851	12.0449	26.8482	71.1205	8.699810000000001	17.6695	53.1434	20.8685	21.7011	50.4605	26.3861	3.55835	9.90335	16.4592	19.6122	15.1771	7.5042	9.21953	30.2815	46.8834	15.8395	8.49475	14.5024	21.756999999999998	10.7744	17.9215	16.1728	23.7117	5.27315	14.1109	39.616	13.5749	32.3822	4.9248	51.7597	9.86397	13.0615	10.647	24.5388	8.22905	74.9933	133.428	18.7034	15.6325	14.2884	15.5533	39.997	64.8161	17.6309
ENSG00000143590|EFNA3|protein_coding	4.7621400000000005	37.5313	7.0986199999999995	4.76431	2.6026599999999998	31.1524	7.02739	1.2905	4.3998	6.3987300000000005	10.0346	9.93924	7.6890600000000004	56.5401	9.0436	82.1291	167.145	44.8268	13.1538	20.2858	31.9714	3.49159	29.171	5.90563	5.15015	18.5565	6.06391	1.97485	17.7717	4.3715	6.19918	39.9105	41.632	68.1075	19.8922	9.74105	16.8152	3.3496900000000003	12.6804	7.19573	9.69256	1.3208799999999998	4.50936	86.4873	5.7525900000000005	8.475530000000001	1.3781299999999999	17.2246	10.2829	2.7805	4.56061	18.8615	8.59557	41.3276	66.9285	6.03674	3.25563	2.5859	31.1871	25.9513	2.21969	9.298630000000001
ENSG00000143702|CEP170|protein_coding	22.1619	20.1315	54.4355	32.9643	29.7979	3.74675	35.6791	42.7244	29.8893	8.618889999999999	71.2044	42.8336	22.9488	23.9684	34.5274	26.695999999999998	29.2972	34.7283	18.9063	12.6935	34.6082	28.3897	7.71863	9.32109	25.3675	13.86	6.658869999999999	64.3446	78.1778	38.4159	80.3888	22.7763	30.9506	20.029	8.53775	27.2063	13.5998	20.4536	14.7324	21.0758	11.9497	23.195	24.3838	16.5851	21.4556	8.57008	26.2497	15.0994	5.15618	3.51634	15.395	10.1233	5.28904	20.2692	13.5163	20.8158	22.5232	2.91078	18.3924	7.78515	41.4323	9.85435
ENSG00000143793|C1orf35|protein_coding	5.669230000000001	34.1071	41.6293	19.4617	10.3273	14.0278	9.96771	6.97227	8.995239999999999	14.4271	8.93613	11.3296	9.94316	17.7773	6.14302	15.0008	15.8044	14.3091	10.4162	15.1461	11.4807	10.7981	11.3901	8.38894	4.15912	8.154010000000001	8.13917	10.8553	27.3996	9.6857	8.85557	12.9094	23.5123	5.9918	5.858	5.35954	18.4468	5.2756300000000005	15.1194	7.83137	19.8875	12.8819	14.2774	38.308	17.0658	21.6852	15.1915	16.5722	12.9628	6.150440000000001	9.42656	16.5625	9.152989999999999	25.264	19.1891	10.966	16.8195	15.4805	21.9321	21.0137	28.1573	21.8456
ENSG00000143850|PLEKHA6|protein_coding	1.81122	108.775	0.349009	0.46239300000000005	2.13572	22.0818	0.957708	6.48301	6.6883	33.5533	6.598210000000001	1.6756799999999998	27.0573	75.2544	0.704833	9.576310000000001	19.6185	18.1468	27.7784	54.2975	18.0873	6.73827	39.6825	28.3536	3.80796	22.7216	14.4381	13.258	1.11208	13.943	0.361152	58.0473	17.2458	4.87029	41.9391	0.146625	5.98359	4.58927	8.32673	12.0601	14.7938	5.981730000000001	4.6058900000000005	17.9366	3.52055	63.4206	11.3755	44.4	32.3992	12.4659	0.0319363	36.5405	9.404869999999999	85.8577	22.9341	24.7197	15.3669	8.73504	6.77768	35.2081	6.65782	40.9264
ENSG00000143878|RHOB|protein_coding	48.5529	65.061	75.8708	147.003	27.4749	12.4345	20.0474	35.7918	66.0079	11.4791	28.4117	58.6948	19.2262	17.4337	19.5063	25.522	26.2169	41.5147	12.9235	32.1191	11.6282	7.58005	7.8876800000000005	16.3464	38.3885	10.6927	22.1145	82.68299999999999	53.7589	21.6597	72.3589	9.55435	53.7395	158.881	60.9231	32.1839	11.9762	143.089	24.4478	105.524	53.6062	77.0891	120.988	80.8812	27.0716	28.6329	21.8342	45.0808	19.5374	47.5559	142.0	34.6441	4.76366	49.5164	262.025	26.4565	55.2762	18.5088	34.7271	10.7554	33.1191	18.6949
ENSG00000144339|TMEFF2|protein_coding	1.99223	0.932493	0.112205	1.3439	7.767010000000001	0.0	14.6654	19.7449	1.56487	0.0162278	0.0	2.6218	0.0835197	NA	0.0	0.0	0.030150299999999998	0.0	0.0	0.0	0.0123778	0.0422287	0.0	0.0158871	3.19351	0.0	0.0	0.051097000000000004	0.34738800000000003	0.0	0.487192	0.0	0.0	0.11845599999999999	0.00602093	0.85862	0.0	0.6268779999999999	0.0	0.0	0.0991696	9.08705	0.09271460000000001	0.0221585	0.012961799999999999	0.016346100000000002	0.0131137	0.0158658	0.0114836	0.0181524	0.026299	0.0039905999999999995	0.0484275	0.00908439	0.00830574	0.136451	2.45591	0.00259805	0.00264266	0.0	0.0	0.0251558
ENSG00000144452|ABCA12|protein_coding	0.00750371	0.110132	0.049913599999999995	0.021512599999999996	0.0932055	7.01382	0.165371	0.41258	0.5303220000000001	10.4697	6.82389	1.14037	4.0589699999999995	0.309166	0.0306605	0.46044300000000005	0.934376	12.7283	8.055810000000001	23.4399	3.2126099999999997	1.22541	20.8354	2.0813	0.131737	1.14645	26.9695	2.77567	0.66552	0.108524	0.136431	6.650510000000001	0.57482	0.512516	117.613	0.22678299999999998	7.664560000000001	0.294354	13.4918	0.042767900000000005	0.14901	0.05579069999999999	0.338383	0.0994945	0.025105799999999998	5.4975	0.041563800000000005	11.9514	0.653127	0.625321	0.021610499999999998	11.1501	1.66747	0.16316	28.9107	3.1322900000000002	1.05152	2.93515	0.139598	14.4294	1.25483	2.49825
ENSG00000144642|RBMS3|protein_coding	5.33589	0.8433139999999999	11.8963	0.25902600000000003	1.69645	0.0	2.7370900000000002	0.736221	1.03452	0.185141	0.026469	6.5876	0.238217	0.877458	7.63398	0.304728	1.07494	0.294725	0.209441	0.0938596	2.03823	1.64609	0.3087	1.7732700000000001	7.128830000000001	0.040065699999999996	2.28963	0.058296100000000003	4.0199300000000004	5.32901	1.3215	0.09119669999999999	0.0696744	1.53809	1.9348299999999998	2.56378	0.195003	14.9182	0.167791	2.7197299999999998	0.29165399999999997	1.03746	3.02694	0.401327	3.74874	0.0714882	2.85636	0.08447180000000001	0.013101499999999999	0.313787	0.0175025	0.00455284	0.22937399999999997	0.291064	0.041852099999999996	0.563396	0.21506	0.025194799999999996	0.341698	0.0501448	0.00806582	0.257344
ENSG00000144648|ACKR2|protein_coding	0.04800580000000001	0.9761639999999999	0.227521	0.11148	0.023082299999999997	20.3393	0.0366223	0.048284	2.1623200000000002	1.1407200000000002	0.44221099999999997	0.721272	0.0564515	0.928104	0.0941539	0.30385100000000004	37.5581	0.200185	13.866	46.5195	0.27608499999999997	0.0456682	18.4025	0.526171	0.131103	31.2787	5.96159	0.034536800000000006	0.182475	0.0462862	0.134892	12.7136	0.427788	0.457517	0.5371859999999999	0.24483400000000002	0.878706	0.024212099999999997	0.821066	0.264492	0.08937260000000001	0.021415599999999996	0.060767499999999995	0.483012	0.10951199999999998	10.043	0.00886363	25.3188	17.9259	0.194079	0.07110269999999999	21.9693	0.08331910000000001	0.0675423	0.120699	0.0903457	1.9264400000000002	0.344184	0.07859239999999999	16.9876	0.121852	8.11384
ENSG00000144935|TRPC1|protein_coding	26.5252	1.9257900000000001	12.8183	3.92551	8.989510000000001	0.453859	10.6766	20.3297	4.73456	8.27259	13.902000000000001	33.5374	4.9179	1.11152	6.7008	6.70875	9.4778	1.8812799999999998	3.52923	0.67098	8.892430000000001	12.4993	0.46273500000000006	9.09331	23.7323	4.49147	8.33915	10.7586	18.7425	9.53709	6.67857	0.8130350000000001	24.1746	13.5814	7.051539999999999	26.1437	11.0874	18.1615	11.987	8.82132	6.36359	8.55417	9.14056	7.331589999999999	3.3353699999999997	0.392203	3.6252699999999995	0.595845	3.4182099999999997	2.6189999999999998	11.3003	1.33216	0.500606	0.514911	0.060652099999999994	8.53301	1.25404	1.52319	3.5066900000000003	1.30377	4.86395	1.12669
ENSG00000145103|ILDR1|protein_coding	0.015951	0.804495	0.013262999999999999	0.0274383	0.019174	20.8988	0.0	0.0320869	0.0623409	13.0292	3.22005	0.0	0.625243	0.985815	NA	0.0385348	5.56939	3.52535	6.91316	7.92382	0.0555972	5.67139	7.60593	5.92288	0.062231299999999996	0.502794	8.52192	0.415991	0.0713309	0.0384491	0.263653	9.30706	0.0748116	0.304041	0.0946548	0.030130200000000003	11.3764	0.08715419999999999	7.026339999999999	3.75777	5.71649	0.0853898	12.7016	2.36383	0.058220299999999996	7.397239999999999	0.0441771	7.07298	0.116057	2.68696	0.00984394	14.0574	5.22548	0.387642	2.2057700000000002	4.1401699999999995	0.44995799999999997	3.5154900000000002	0.0356101	4.3775900000000005	2.01249	4.57055
ENSG00000145362|ANK2|protein_coding	0.09755119999999999	0.00669393	0.030127299999999996	0.206159	0.00251276	0.0	0.00354377	0.608322	0.110292	0.0031840999999999996	0.453399	0.0613707	0.00546255	0.053001599999999996	0.0273325	0.01212	0.091696	0.00774839	0.0115779	0.0	0.0097147	0.0679437	0.0	0.0	0.21747800000000003	0.043410699999999997	0.191924	0.0426101	0.0701095	0.0940569	0.264897	0.0	0.00326803	0.00996115	0.13231500000000002	0.41328400000000004	0.00508137	0.6759229999999999	0.0	0.137676	0.0441057	0.203913	0.00882027	0.0152173	0.038149	0.00320731	0.015438499999999999	0.0	0.0461911	0.00194277	0.117825	0.0	0.0125255	0.030302099999999995	0.0	0.00218558	0.0101449	0.00203909	0.00518524	0.00224974	0.02705	0.000987181
ENSG00000145817|YIPF5|protein_coding	112.39399999999999	25.4926	88.8923	51.2784	67.46	36.4684	92.7715	145.06	53.1983	62.1571	43.6399	89.9238	83.462	33.4395	97.9961	52.8351	34.6858	50.2686	106.98899999999999	45.5934	38.6492	86.2732	35.7923	77.5918	145.684	59.5958	38.0474	53.2096	103.083	89.3964	101.79700000000001	80.1421	23.7423	69.3812	73.3989	112.13799999999999	56.7412	65.7792	57.9314	59.8934	40.3632	105.84299999999999	40.3619	23.308000000000003	50.8144	38.7231	42.9974	41.2457	29.5911	31.9013	17.2129	27.5562	14.9754	21.0199	57.3236	43.8226	30.9161	26.3599	27.788	31.8106	19.9341	50.1763
ENSG00000145990|GFOD1|protein_coding	1.5516299999999998	17.0626	2.89332	2.34745	5.88131	8.682210000000001	3.6351699999999996	2.5021	1.8838700000000002	28.7916	30.63	3.9271800000000003	21.5064	1.7574599999999998	4.26964	7.919689999999999	12.0991	9.938830000000001	24.0841	16.738	44.3339	20.0389	25.3349	6.16771	1.81109	7.84054	5.864669999999999	3.25736	2.02331	7.774539999999999	2.02231	42.3188	17.2746	1.28483	5.01992	1.54713	17.4922	6.6219399999999995	14.8698	5.19501	22.8915	2.00394	13.789000000000001	15.4252	6.13685	21.8887	8.3457	13.4013	5.70637	3.50231	1.9481	23.533	1.4080000000000001	4.19046	3.05343	28.7385	0.550879	4.38341	4.63186	21.9074	24.5213	20.9411
ENSG00000146904|EPHA1|protein_coding	9.205689999999999	22.165	3.9926800000000005	5.14004	6.03533	24.0631	11.4895	2.72266	5.11963	12.6087	10.1818	3.17101	13.4194	24.3346	11.1665	21.6455	12.5897	14.4422	32.2873	51.293	25.1228	11.6983	25.2377	32.3792	19.5009	34.5146	14.155	39.0569	7.2459	5.66141	6.695060000000001	16.885	16.1383	5.32335	15.1438	12.5294	6.74591	7.52912	4.4480900000000005	8.00736	16.0822	3.0500599999999998	13.2591	11.2786	10.625	15.4033	4.49274	38.9663	26.2365	19.6756	5.24817	21.1451	5.56435	9.02824	11.5946	10.3949	5.31588	9.67088	16.7633	30.6262	22.3932	24.5968
ENSG00000146955|RAB19|protein_coding	0.0	5.38972	0.0196417	NA	NA	0.884283	0.0	0.0	0.0461616	5.12746	12.5005	0.18358	0.833354	19.3909	0.0	1.56366	1.00279	2.19998	2.42049	2.91036	11.8153	6.3765	0.442592	4.385730000000001	0.0	1.01617	4.03855	4.37615	0.013204599999999999	0.0	0.156182	7.228089999999999	0.44316700000000003	0.112567	0.0	0.0	2.08443	0.0	0.6098520000000001	0.493673	5.01351	0.042152499999999996	6.167330000000001	0.386919	0.0431105	3.04454	0.0	2.58569	1.83332	1.31726	0.029156599999999998	2.68107	0.9810559999999999	0.483432	3.0663400000000003	0.629807	0.0429911	0.46661800000000003	0.0878942	0.572026	12.5917	2.17536
ENSG00000147416|ATP6V1B2|protein_coding	32.2991	23.2908	14.5267	66.4938	47.4333	18.14	71.2301	28.6949	51.2019	30.5615	145.80700000000002	36.2265	19.5123	29.0324	36.3386	25.6647	17.5563	18.1318	21.7714	25.9299	27.7272	30.9048	13.780999999999999	18.5558	53.7247	18.1605	31.2741	52.6295	37.275	35.6701	95.9613	26.1405	67.9206	29.6798	30.3466	45.1418	26.1954	39.3339	25.9777	33.7761	32.851	20.3194	15.8079	16.6208	27.1162	24.1024	23.1584	21.2369	15.9314	7.73072	19.1334	14.8988	4.97861	14.3528	14.4369	10.484000000000002	28.7274	8.815760000000001	14.5079	7.83909	81.247	15.8872
ENSG00000147434|CHRNA6|protein_coding	0.0544337	0.014525899999999998	0.0150869	0.0312115	0.0218108	0.0	NA	0.200747	0.11523499999999999	0.0	0.0	0.141009	0.0	0.0	0.0	0.00876682	0.0192562	0.100884	0.0	0.0	0.0316214	0.151034	0.0	0.0	0.973352	0.00672868	0.0	0.0	0.0456414	0.0437366	0.0	0.0	0.021274900000000003	0.0432315	0.0	0.0	0.00661596	0.015252200000000002	0.0	0.43090100000000003	0.0337798	0.0323775	0.0645976	0.0	NA	0.010439799999999999	0.0167508	0.0	0.014668500000000001	NA	0.0	0.0	0.011247100000000001	0.0	0.0	NA	0.115576	0.0	0.0067512	0.0	0.0880479	0.00642656
ENSG00000147676|MAL2|protein_coding	0.45318	135.659	0.46245	1.81893	1.23806	168.405	0.803185	5.02768	7.017530000000001	458.181	245.86900000000003	6.75909	760.284	211.919	2.26695	0.42465200000000003	324.084	469.18800000000005	794.9889999999999	261.01	280.922	258.872	1088.12	878.2	1.7144599999999999	330.60699999999997	1188.4	309.80400000000003	29.0513	24.1811	10.7365	244.324	311.895	26.7648	200.644	0.466922	339.7	0.42134399999999994	388.18	1.80023	193.805	2.08292	164.65900000000002	232.456	2.2869	137.982	13.2864	299.775	226.662	388.024	0.216112	95.7548	93.6722	90.0115	223.571	240.657	49.7725	155.238	0.327018	591.7040000000001	139.255	607.488
ENSG00000147697|GSDMC|protein_coding	0.0882986	0.231344	0.714163	0.5247029999999999	0.381139	5.24487	0.653193	0.9688399999999999	0.18823399999999998	35.214	0.25172100000000003	0.166352	13.9388	0.305292	0.360792	53.3014	3.78241	38.4163	25.7199	109.915	47.8294	2.05225	58.9254	2.9088	0.313171	0.6370279999999999	3.3736599999999997	58.5582	1.27881	1.70272	0.305165	14.7709	7.69902	0.22950700000000002	17.3387	0.22744	0.29269	1.23481	0.531036	0.0305009	1.6588	0.350933	0.22862399999999997	2.77983	0.175792	15.3983	0.340884	81.3998	0.343936	2.53277	0.0792615	6.09324	4.00544	3.7629099999999998	0.300388	18.0401	0.496698	6.86804	8.960180000000001	66.0308	0.0479413	27.4929
ENSG00000148346|LCN2|protein_coding	0.32424000000000003	10.0054	0.24509099999999998	28.5211	2.0019299999999998	684.57	0.0749558	0.23717800000000003	0.8208139999999999	1034.03	1.76203	1.2599	1653.45	90.8993	9.87624	10297.2	45.7347	168.622	6993.97	3399.79	223.896	38.3637	1186.61	527.936	2.50124	249.007	3092.58	3139.66	0.922703	146.54399999999998	100.001	1238.1	13.720999999999998	1.8259999999999998	138.50799999999998	0.167036	335.58	2.0441599999999998	244.703	1.51203	50.6509	0.499684	9.49131	20.6225	5.93076	196.97099999999998	0.6394850000000001	305.788	50.7806	382.50199999999995	0.12733699999999998	341.876	47.2311	115.33	1.32711	232.36599999999999	0.30845700000000004	98.9017	328.291	208.555	0.220056	1611.0
ENSG00000148516|ZEB1|protein_coding	60.3428	0.28579899999999997	9.34047	9.23479	28.2103	0.173556	56.44	14.8414	41.4122	0.473869	4.70456	20.0107	1.29273	0.323274	39.4463	0.900228	0.541242	0.203218	0.5743550000000001	0.20944400000000002	0.4681	0.970327	1.01286	2.63142	81.3987	0.34547	0.621633	1.22302	16.7532	47.0175	24.5529	0.5811529999999999	4.13804	14.3142	1.82735	82.4559	0.5330779999999999	71.816	0.72415	20.8576	0.24686	8.80927	1.92596	0.570149	21.3696	0.5594859999999999	22.6245	0.618996	0.437032	0.8326309999999999	20.9993	0.825261	0.166493	0.5218510000000001	0.7952020000000001	2.44216	23.9835	0.197749	0.422529	1.15539	5.150119999999999	0.645466
ENSG00000148834|GSTO1|protein_coding	76.9781	69.9994	76.1307	115.35700000000001	179.58900000000003	107.544	169.22099999999998	82.3131	113.602	91.0752	54.1573	108.77799999999999	80.6887	76.4096	93.1601	59.3865	22.5261	243.50400000000002	66.9579	59.0895	49.8555	140.345	14.6131	94.6461	69.4975	97.0276	78.014	118.26100000000001	103.288	212.71200000000002	144.71	60.8678	62.905	136.885	165.957	93.0786	113.339	122.57799999999999	138.028	75.4654	105.169	105.351	57.1436	40.2259	96.1421	44.5072	194.139	50.3708	132.355	59.4525	132.814	41.4279	61.5459	44.01	39.798	47.2789	95.787	53.5352	50.9408	39.4597	90.0336	63.5566
